spectral_radius,equilibrium,validation
1.2480997091138128,"[0.36795741 0.61710033 0.30052219 0.34230385 0.39563994 0.20774434
 0.19576345 0.21687088 0.26085813 0.25256882 0.31041199 0.89176211
 0.42520167 0.28901596 0.27994615 0.41011141 0.19842571 0.8354352
 0.61082965 0.28757365]",True
1.0415810084731711,"[0.03818023 0.04775911 0.06869272 0.0560991  0.27604469 0.18583176
 0.05125177 0.0774951  0.10210248 0.05553533 0.08129587 0.0737339
 0.05280237 0.14556902 0.65318203 0.05395214 0.0788855  0.05186422
 0.80914709 0.09864138]",True
1.2493911748191282,"[0.23455347 0.33273316 0.973829   0.52730516 0.32184424 0.84389154
 0.23808697 0.58172057 0.27301147 0.35630127 0.95889253 0.6541994
 0.20198337 0.23464566 0.29143575 0.22397808 0.28233214 0.22050151
 0.18425612 0.31290337]",True
1.071162626259847,"[0.08816291 0.07845993 0.07311409 0.05060571 0.0621012  0.11988645
 0.94401883 0.12212242 0.05959357 0.12094744 0.06574335 0.15892395
 0.06590699 0.10174841 0.07408552 0.10133069 0.06913028 0.18309646
 0.11056345 0.07896841]",True
1.0233562582287514,"[0.03247417 0.08107151 0.02505925 0.02337909 0.14913551 0.16910087
 0.05134634 0.03097877 0.03081736 0.08471954 0.06498451 0.04883171
 0.04662352 0.08290873 0.17669039 0.02737273 0.01824224 0.03339757
 0.2945631  0.04014275]",True
1.1192574285919974,"[0.13566921 0.90088797 0.12672583 0.0868552  0.29659379 0.30379612
 0.15206231 0.17633433 0.1410173  0.67184302 0.1563352  0.13405733
 0.22133815 0.16480166 0.24253579 0.22104745 0.62796823 0.18520446
 0.08202064 0.65463785]",True
0.8660734328991875,"[8.00539096e-66 2.84390372e-66 9.41552146e-66 1.34301715e-63
 1.78709354e-65 4.78546516e-66 1.12818088e-65 4.93326144e-66
 7.66583941e-66 1.51077157e-65 1.14477501e-65 2.43902282e-65
 5.46461388e-66 1.14797859e-65 6.72787289e-66 1.19986310e-65
 1.77343827e-65 1.07804125e-66 4.04812473e-66 4.32322021e-66]",True
1.032789308101364,"[0.07258006 0.08027795 0.08734272 0.15181614 0.03629685 0.0331091
 0.05103291 0.05701631 0.0877681  0.06322628 0.20520319 0.07602838
 0.2222297  0.03332029 0.08322757 0.04156372 0.11577884 0.02883782
 0.14383907 0.10439345]",True
1.1138238492321046,"[0.10942393 0.18014168 0.11414895 0.79023501 0.10642233 0.09546719
 0.10972512 0.22253226 0.11522664 0.10904081 0.14293062 0.16362378
 0.10279747 0.46838644 0.30086096 0.20753975 0.10457807 0.08653118
 0.08964637 0.07480756]",True
1.3030364721138805,"[0.28039039 0.43710329 0.38256528 0.32683608 0.36114641 0.48044852
 0.7757542  0.4233354  0.54127152 0.26679196 0.33189781 0.34942429
 0.34877263 0.44691963 0.84212465 0.2815944  0.40590749 0.44065153
 0.2917511  0.24850474]",True
1.026932949667854,"[0.05081796 0.0320243  0.05901255 0.02452203 0.04332843 0.2022785
 0.35095532 0.02960204 0.03400355 0.4416643  0.09443305 0.98374102
 0.17006454 0.03419246 0.06479451 0.0465477  0.06741052 0.04918125
 0.05247903 0.26059057]",True
0.941374405365073,"[5.51378967e-30 4.22784270e-28 6.65406644e-30 1.37275821e-29
 1.54287440e-29 6.60813698e-30 1.16212581e-30 1.29074739e-27
 6.50443976e-30 8.74411665e-30 1.27001164e-29 5.46762746e-30
 3.45596240e-29 1.04295761e-29 1.07144990e-30 1.91822910e-30
 7.50181815e-30 2.78167431e-30 3.03847020e-30 1.13478801e-29]",True
1.103990239598128,"[0.1575272  0.13496928 0.16225341 0.28237175 0.38351878 0.97176643
 0.09199483 0.13545636 0.17438421 0.14440435 0.07695842 0.14991368
 0.06551337 0.10019967 0.10268674 0.277178   0.41939933 0.37942684
 0.30914187 0.21289235]",True
1.371200531153016,"[0.30819101 0.7691416  0.2901727  0.54170911 0.75353405 0.58650151
 0.60078826 0.49685852 0.45477943 0.51846749 0.33316897 0.30359607
 0.78823702 0.49271609 0.31234317 0.37001853 0.50690202 0.76662233
 0.45931393 0.74576974]",True
1.3273636984875439,"[0.29204827 0.30635928 0.76785372 0.79610954 0.35875461 0.94080081
 0.53682347 0.64946478 0.56246244 0.34785988 0.29012267 0.4793576
 0.20841814 0.99341244 0.43516759 0.26476663 0.86639442 0.38215008
 0.91286152 0.31586809]",True
1.0889767123063265,"[0.28721467 0.15696428 0.24290579 0.14694761 0.17455104 0.1527972
 0.26808728 0.77198437 0.24725517 0.08913441 0.11755714 0.22508544
 0.09869929 0.12136267 0.10799974 0.11804025 0.26285168 0.05711712
 0.09380856 0.1146002 ]",True
1.2093211126224443,"[0.23871221 0.23033728 0.80322722 0.26096902 0.23402551 0.23971132
 0.35172996 0.48047581 0.21473814 0.46757232 0.30306963 0.27426679
 0.5104058  0.89942368 0.19714509 0.20605017 0.21210814 0.20279052
 0.32518324 0.22918924]",True
1.1442284876503248,"[0.94463482 0.84011453 0.14550695 0.30574971 0.1333541  0.11990734
 0.30578164 0.4171819  0.29963445 0.20565652 0.2226206  0.23183701
 0.22435076 0.14515718 0.27599849 0.13366423 0.2331537  0.60667772
 0.18556653 0.24250322]",True
0.9680753103635594,"[1.14059459e-16 1.41802931e-17 7.99798925e-17 3.88382789e-17
 1.22082424e-16 5.58974666e-16 4.08843236e-17 8.39951726e-17
 1.36208862e-17 4.99121890e-17 5.47842999e-17 1.94407907e-15
 7.18962110e-17 1.93445326e-16 4.51235545e-15 7.88004177e-17
 7.60924028e-17 4.32932256e-17 6.25945877e-16 1.10223310e-16]",True
1.1939283068193727,"[0.56170309 0.25498694 0.41950612 0.62724301 0.35480647 0.1947656
 0.64201671 0.21496332 0.1809359  0.66883098 0.54595356 0.2716288
 0.3476746  0.44022055 0.18092295 0.72557734 0.17544473 0.19313934
 0.20924298 0.36782812]",True
1.0006944582517476,"[0.00197711 0.00681878 0.00247414 0.01227019 0.00473143 0.00138711
 0.00239464 0.00465127 0.00220772 0.00233722 0.00342668 0.00175129
 0.02183762 0.02512721 0.00433865 0.0061574  0.00665013 0.00421241
 0.00684505 0.00784584]",True
1.1802228014301974,"[0.27962368 0.24009079 0.16456672 0.16447945 0.23877132 0.47548664
 0.28067605 0.27932598 0.2198619  0.73706025 0.58974528 0.17017496
 0.284579   0.20228644 0.16922112 0.23060286 0.13565881 0.32315999
 0.32090415 0.58620071]",True
0.9357758510547277,"[3.70144005e-31 3.03587118e-31 2.41189312e-30 7.39955818e-31
 3.46899124e-31 3.57135056e-30 4.70408464e-31 4.64709484e-31
 4.86189128e-31 1.86905233e-31 1.43911489e-31 7.00930290e-31
 9.31774026e-30 3.53357176e-31 1.47778421e-30 1.51981297e-31
 7.30496443e-31 4.11972065e-31 4.20250327e-31 1.98883672e-30]",True
1.2478325195303053,"[0.42797934 0.31811578 0.22076544 0.99178205 0.3639548  0.56146155
 0.27004597 0.25480185 0.19449715 0.26639727 0.22643105 0.21537977
 0.48020038 0.3145176  0.26915295 0.19019218 0.24679122 0.30948101
 0.35694485 0.25513001]",True
1.1278050134554831,"[0.47358284 0.12772718 0.10914996 0.12033305 0.11810054 0.12513027
 0.1851565  0.28120711 0.08425417 0.14482058 0.24285504 0.97386004
 0.54104833 0.74297628 0.2174863  0.22461829 0.15613032 0.57305089
 0.16972428 0.32853279]",True
1.3424599809717794,"[0.45073979 0.33038722 0.41026246 0.56263929 0.39961619 0.37582584
 0.85624501 0.41498314 0.28948695 0.7375233  0.27964037 0.3114476
 0.62586087 0.27475487 0.30683091 0.44279005 0.27814886 0.99309162
 0.35816156 0.26082309]",True
1.049514833864845,"[0.10606985 0.15474666 0.18966912 0.03797744 0.06202486 0.09130786
 0.04063614 0.04956023 0.03221236 0.58482985 0.07440292 0.5153015
 0.04565535 0.12276941 0.10236783 0.05162706 0.06739597 0.30914378
 0.53065087 0.07567898]",True
1.0140608983741752,"[0.01491341 0.04933513 0.0282497  0.05753271 0.01752809 0.02470597
 0.02048991 0.01770398 0.01224616 0.03073723 0.5249738  0.02490222
 0.29720905 0.01228874 0.01646928 0.01885571 0.03720501 0.02610705
 0.01676409 0.07534456]",True
1.1180126993539032,"[0.9921132  0.43709467 0.22886076 0.41280133 0.20880589 0.28415074
 0.09175791 0.31441303 0.44892407 0.14406552 0.13617695 0.12630129
 0.75289631 0.22743281 0.44955655 0.15801605 0.17957524 0.11791231
 0.14150267 0.12829513]",True
1.1667451558692046,"[0.19304782 0.45491838 0.14967338 0.4087655  0.26042633 0.33017019
 0.24683317 0.7459693  0.27613941 0.1948194  0.27462446 0.31281134
 0.71229261 0.41224907 0.92371345 0.25916675 0.42789766 0.16194938
 0.16683313 0.48330597]",True
0.9758209409592717,"[1.52516605e-13 5.81941315e-13 8.82374409e-14 3.57409255e-13
 1.26638596e-13 1.03666983e-13 2.01320032e-13 1.73631740e-13
 9.08829641e-12 8.15720488e-14 4.48085057e-13 1.58032414e-13
 1.53870129e-13 7.98905181e-14 1.69286110e-13 1.30366390e-11
 3.42806285e-13 1.05146219e-13 1.78125138e-13 2.36393230e-13]",True
1.0174284138839016,"[0.01788981 0.14980413 0.05378847 0.02874238 0.28826832 0.15997081
 0.0240887  0.03418557 0.04277554 0.39480045 0.11228839 0.09536093
 0.02570002 0.03406369 0.02320384 0.10706839 0.01990918 0.29148002
 0.04340848 0.04687146]",True
0.924227998930214,"[1.04132525e-38 4.14841363e-38 6.10307530e-38 1.06109425e-37
 4.58584785e-38 9.28230715e-39 8.26302622e-38 3.48034455e-37
 5.31819116e-38 1.67842471e-37 5.41851696e-35 1.05134882e-37
 4.10810033e-38 3.30089283e-38 2.81233514e-38 6.05942674e-38
 9.97313233e-38 9.66971557e-38 3.89791183e-38 7.82062634e-38]",True
0.9977768251199648,"[0.00166792 0.00041775 0.00152538 0.0003562  0.00068516 0.00062131
 0.00132172 0.00036535 0.00038959 0.00678316 0.00129427 0.0067361
 0.00038399 0.00049745 0.0010992  0.00226196 0.00188303 0.00060271
 0.00047057 0.00041876]",False
1.2060392480980833,"[0.36440714 0.18494596 0.31850086 0.5884472  0.7772964  0.59854073
 0.24368707 0.21541287 0.19359413 0.5637595  0.66894305 0.32729426
 0.57255708 0.48968926 0.69558632 0.27507555 0.27270971 0.17414503
 0.24862749 0.21854756]",True
1.243197090711614,"[0.29116331 0.24387277 0.24647857 0.27358644 0.77838353 0.23366171
 0.24880322 0.47756138 0.22170403 0.26053717 0.48429512 0.22642211
 0.27685326 0.33725462 0.32477634 0.34361092 0.63832047 0.31250076
 0.31169651 0.24002689]",True
0.9800945029018866,"[4.67542513e-12 6.20928379e-13 2.47391402e-13 1.20903339e-12
 3.63713767e-12 9.16234483e-13 2.47272099e-12 7.11770469e-13
 3.03045764e-12 1.03640713e-12 2.55923608e-13 1.68938843e-12
 3.74414932e-12 2.46423482e-11 6.93268063e-12 5.99517503e-13
 1.65286168e-13 2.68070110e-13 3.19648596e-10 2.67375759e-12]",True
0.9999792515342976,"[0.00626106 0.00173495 0.00094352 0.00141717 0.0011434  0.00172307
 0.00105787 0.00222443 0.00317705 0.00257909 0.00295269 0.00130262
 0.00575443 0.00254636 0.00220542 0.00154642 0.00127257 0.00126868
 0.00101475 0.00255124]",False
1.2185264050807327,"[0.32244216 0.56068438 0.35331854 0.73045511 0.392915   0.22887884
 0.22363288 0.40973685 0.3755788  0.44987386 0.18624259 0.28266323
 0.71640494 0.35256093 0.225737   0.19719786 0.21079513 0.24716131
 0.28427531 0.20767425]",True
1.25907796695863,"[0.38429415 0.24609445 0.32982841 0.37222492 0.63724403 0.22861565
 0.28704271 0.28313411 0.65646075 0.29480022 0.21871669 0.25188185
 0.25165102 0.30891271 0.31440259 0.99043177 0.2748138  0.57128265
 0.19963991 0.36467432]",True
0.911365497184972,"[3.58134381e-42 3.02864356e-42 3.95121478e-42 1.24413711e-41
 8.11647259e-42 6.47756669e-42 3.82022472e-42 3.16635279e-42
 1.61840298e-41 5.56073090e-42 4.04150462e-42 2.11201028e-42
 1.27142565e-41 6.71052970e-42 4.46634731e-42 2.47016105e-42
 2.68203363e-42 5.13771069e-42 3.45944936e-42 4.64655362e-42]",True
1.2806421533597732,"[0.24403167 0.78990386 0.9149176  0.80458637 0.22650945 0.31639015
 0.33548317 0.61238889 0.40299402 0.24687163 0.38832481 0.38539721
 0.72884188 0.59919887 0.1969007  0.31764234 0.56844914 0.3536325
 0.30441289 0.29591872]",True
0.9299283711303344,"[1.02766148e-34 1.01040315e-34 2.73714895e-34 6.72870667e-34
 5.67378985e-34 1.65057335e-34 1.30933625e-32 2.53921933e-34
 1.21247254e-34 4.26183718e-35 4.19107583e-35 1.87429112e-34
 2.21038109e-34 5.75515544e-35 1.01331265e-33 1.75136783e-34
 6.53534882e-35 1.00646342e-34 2.73266759e-34 1.84278690e-33]",True
0.9960778845256341,"[3.45783995e-04 1.79129787e-04 4.46051786e-05 3.88855465e-04
 2.91662672e-05 2.41731366e-04 9.55749520e-03 9.73332527e-05
 6.19142739e-04 6.18224387e-04 3.53897060e-04 6.59014102e-05
 4.25775213e-05 9.38758690e-05 7.78451964e-05 6.35365543e-04
 6.24740081e-05 3.66819440e-05 3.26645094e-05 2.65940067e-04]",False
1.0386681540716047,"[0.04273278 0.47577798 0.02734207 0.04019973 0.06853646 0.04943718
 0.05773903 0.17160435 0.04351673 0.05321616 0.08291791 0.14945406
 0.06167856 0.06129294 0.5150704  0.03731555 0.03288944 0.04171139
 0.10790784 0.1543818 ]",True
1.064600911849342,"[0.48702028 0.09776431 0.48737968 0.09398479 0.65189678 0.09988318
 0.16735018 0.61255835 0.0987143  0.05899356 0.10685915 0.12120862
 0.12116431 0.18648532 0.0643084  0.51735158 0.05824703 0.15026832
 0.07842988 0.11237063]",True
0.9828721587666887,"[5.38216884e-10 7.77473387e-10 1.78647182e-09 6.94378062e-10
 5.33832802e-10 3.47310684e-09 6.18236008e-10 9.79426430e-10
 2.11265035e-09 2.19092194e-09 7.17981483e-09 8.47229610e-10
 4.51344242e-09 1.34960823e-09 1.13135060e-09 9.44614761e-10
 7.12561897e-10 8.70910380e-10 7.28371702e-09 4.56467653e-10]",True
0.9529903924135169,"[3.01347900e-23 6.81434874e-23 1.20639922e-22 4.81479588e-23
 9.00654444e-22 6.00752429e-23 5.29552743e-23 4.74472038e-23
 8.43412623e-23 3.29258076e-23 8.56626820e-23 2.61237495e-22
 3.40667145e-23 2.58747938e-23 1.98610465e-22 2.75263814e-23
 4.82494670e-23 2.23733499e-23 5.23215538e-23 1.02111010e-22]",True
0.9248486825832147,"[1.02639314e-35 6.78654363e-37 4.58472937e-37 1.12035035e-36
 1.07809136e-36 5.29758737e-37 1.00989117e-36 4.99461878e-36
 2.24974308e-36 5.17741923e-36 8.48947738e-37 3.73467238e-36
 5.35549826e-37 1.34472790e-36 3.71910016e-37 1.72599733e-36
 4.24789330e-35 9.88510404e-37 1.52806317e-36 9.29571162e-37]",True
1.127294368325952,"[0.37131702 0.3025476  0.32348531 0.1674584  0.29584294 0.35835439
 0.2193592  0.19103356 0.14973412 0.19767992 0.21887548 0.51116854
 0.38635206 0.17785944 0.12767098 0.94332966 0.49687966 0.20341575
 0.25209395 0.34132738]",True
1.4070274878283406,"[0.57239764 0.33619308 0.52815529 0.54157508 0.51999234 0.95653914
 0.35469951 0.5758603  0.56648714 0.41245826 0.88779875 0.38747293
 0.90810532 0.56336061 0.29458305 0.27028847 0.33000952 0.34653692
 0.45111874 0.38686011]",True
1.2922267065542417,"[0.25208037 0.41665135 0.82258216 0.76788015 0.33147872 0.76382611
 0.69078839 0.1996181  0.26551311 0.23861768 0.43040832 0.37155404
 0.43442782 0.29860442 0.41897805 0.29599898 0.25250966 0.28612878
 0.39927553 0.25807173]",True
0.9852494257109896,"[2.95779152e-08 2.21087511e-08 1.09264405e-08 1.32953576e-07
 1.45632614e-07 7.86135210e-09 9.05938229e-09 1.71776669e-09
 5.08127474e-09 1.62902056e-09 2.03738387e-09 1.68299810e-08
 3.60835499e-09 5.68629945e-09 7.57638825e-09 3.07642500e-08
 3.70010167e-08 1.03667840e-08 1.09860384e-08 2.64283857e-09]",False
1.2715616738217217,"[0.27795291 0.19443334 0.47753362 0.35989608 0.4010754  0.25476147
 0.54244689 0.42959978 0.55556767 0.26707408 0.6284899  0.29460234
 0.83508999 0.48641988 0.99597147 0.37902549 0.44596652 0.33493158
 0.37422915 0.32562185]",True
1.0238071901809227,"[0.01683369 0.05182931 0.03291169 0.01874191 0.06938818 0.01802611
 0.06605137 0.0355155  0.01928663 0.07602816 0.02827718 0.06655689
 0.02072671 0.03514191 0.16463464 0.02739255 0.23110758 0.04236962
 0.02536117 0.02325332]",True
1.0120973329315244,"[0.06345542 0.12643351 0.66902992 0.13012248 0.01884073 0.04164803
 0.01912271 0.02789563 0.01934879 0.08170195 0.03244845 0.02743491
 0.02075483 0.01370132 0.03749815 0.02763493 0.01534936 0.08557334
 0.02429127 0.01413184]",True
1.3082941058036752,"[0.33259991 0.27014241 0.44203797 0.23936543 0.20771464 0.31455985
 0.29234152 0.27112211 0.50334833 0.51260759 0.6042301  0.32270723
 0.50627621 0.82737335 0.32316732 0.31788953 0.41016702 0.30951856
 0.29571083 0.24352632]",True
1.2107461560294397,"[0.30640938 0.64422558 0.20315571 0.50844492 0.65980679 0.35962529
 0.29709101 0.2353104  0.73123647 0.26038845 0.6009839  0.33323249
 0.34187472 0.42722412 0.44045342 0.63693799 0.46271615 0.29482108
 0.2631248  0.29621335]",True
0.9996346143999009,"[0.00107244 0.00214364 0.00174756 0.12358558 0.00249666 0.00060115
 0.00179411 0.00107711 0.00452343 0.00056054 0.00157612 0.00304122
 0.0011398  0.00053473 0.00081759 0.0006248  0.00190934 0.00128344
 0.00212075 0.00153835]",False
1.0258716549139661,"[0.02695324 0.02984902 0.03658855 0.05166064 0.1542372  0.0294479
 0.06527641 0.03961002 0.0593141  0.08560356 0.15568477 0.04868852
 0.02900984 0.07340568 0.03579049 0.07554452 0.04821197 0.08808234
 0.02822133 0.03206132]",True
1.4961170837438535,"[0.73445028 0.30461378 0.79211877 0.41416862 0.71328052 0.33962401
 0.87985143 0.29247502 0.3032543  0.84410158 0.41638476 0.85490344
 0.37377292 0.93426624 0.85987387 0.55744644 0.62175107 0.59309295
 0.71933734 0.7463174 ]",True
1.2099420693734924,"[0.16612551 0.21781468 0.22536555 0.23930851 0.23649204 0.23346172
 0.21591648 0.22515884 0.26226931 0.13601919 0.21472172 0.24690744
 0.15653964 0.16427518 0.19299833 0.9455156  0.45928525 0.25115511
 0.19572889 0.23113902]",True
1.1375013159109404,"[0.10433565 0.14675633 0.74218831 0.11912415 0.14936299 0.16765181
 0.19200494 0.96560072 0.21231625 0.17062731 0.1336726  0.14163212
 0.21618085 0.14580013 0.3475824  0.17995458 0.41732038 0.23124277
 0.13769112 0.29884983]",True
1.1855240729024348,"[0.84854087 0.21846678 0.1184963  0.23574205 0.62841468 0.76070069
 0.28263791 0.30911472 0.30574216 0.29081414 0.13378761 0.20598122
 0.17924501 0.2144172  0.49696807 0.49710723 0.22101037 0.1931603
 0.1810132  0.19178984]",True
1.206961262737105,"[0.57465    0.17319977 0.15332131 0.18047967 0.25826948 0.2330716
 0.37693705 0.26276536 0.28363079 0.18989329 0.30613362 0.66451523
 0.76790574 0.45323991 0.72078887 0.20927041 0.61066141 0.26551855
 0.24340239 0.25004757]",True
1.2261910850227142,"[0.35872632 0.30898249 0.20538854 0.52785598 0.21806537 0.74741656
 0.16396261 0.20767457 0.30053181 0.31991279 0.32560006 0.32211375
 0.22153606 0.42328181 0.19309897 0.27174139 0.97557823 0.2888069
 0.61579917 0.22237614]",True
1.008767472642639,"[0.02101595 0.0439381  0.10540618 0.03917663 0.03011534 0.1426952
 0.10182937 0.06285387 0.04637598 0.00884692 0.00852036 0.02139735
 0.0415561  0.00622122 0.02254098 0.3009456  0.01405667 0.08045034
 0.0242231  0.00974859]",True
1.0548817041316565,"[0.11645786 0.20149015 0.16989749 0.05380629 0.19401557 0.15794756
 0.0674783  0.05503033 0.53782944 0.04502622 0.06982571 0.09447908
 0.11203199 0.1351686  0.69401162 0.24038491 0.15127113 0.23141236
 0.12691947 0.10626033]",True
1.000924647818912,"[0.00298827 0.00197414 0.00269376 0.00262277 0.00133212 0.01315776
 0.00148867 0.00214712 0.00197861 0.0029524  0.00071905 0.00365705
 0.00882157 0.00341016 0.00269223 0.00245287 0.01985607 0.00301093
 0.001887   0.10357796]",True
0.9866829780880263,"[3.67998046e-07 1.59333248e-07 1.78936750e-08 1.83806739e-08
 5.65314236e-09 2.70377446e-08 2.28780690e-08 2.07314124e-07
 8.08429829e-09 3.34977321e-07 1.50764173e-07 1.21151981e-08
 3.99490235e-08 4.26269407e-08 1.26399395e-08 2.39950306e-08
 1.14288284e-07 3.11011340e-08 1.56396624e-08 1.25277944e-08]",False
0.9732508167008794,"[2.48016815e-13 3.15171563e-14 3.86518680e-14 1.67783053e-13
 6.47058820e-14 2.12909406e-14 1.90707708e-13 4.02265192e-14
 2.85599044e-14 1.95979692e-14 1.60695391e-13 3.64680147e-14
 2.24277025e-14 4.24515240e-14 5.72157103e-14 1.95755694e-14
 2.04739353e-14 2.57526843e-14 5.66682436e-13 5.00573153e-14]",True
1.0306731229681336,"[0.08462535 0.04534296 0.02177879 0.02533162 0.05998365 0.02164424
 0.01904971 0.03032738 0.03390196 0.08212391 0.35032365 0.0267013
 0.04306113 0.03715695 0.04621707 0.02377436 0.82762291 0.23370189
 0.05079174 0.03216191]",True
